age,monthly_income,assets,deposit,monthly_rent,management_fee,monthly_debt_payment,household_size,region,region_cost_index,is_unemployed,car_value,burden_class
35,3820524,23596889,19506279,246320,98919,415308,2,경남,0.86,0,12745598,0
24,2697006,19246825,7285134,412123,113216,0,1,전남,0.78,0,0,0
31,1736879,16704811,13145311,180000,118968,0,1,충남,0.87,0,0,0
31,1954412,36339545,6506697,520409,90061,0,3,경북,0.82,0,0,1
19,800000,17215217,6054001,305948,120727,271931,1,인천,1.08,1,0,2
38,2434077,22428478,59022043,406721,120524,0,1,전남,0.78,0,0,0
30,3757427,53066720,11269180,525208,131069,600531,1,대전,0.98,0,4309240,0
24,2246472,15717337,12099691,492131,124465,695221,1,전북,0.8,0,1238577,1
32,4639383,27889235,37374548,188629,154514,0,1,경남,0.86,0,7602001,0
33,2897590,82060739,19559409,409264,136016,181512,1,세종,1.0,0,0,0
38,2693112,66240523,8738276,565311,185446,252155,1,경기,1.15,0,9819577,0
19,3072067,39313805,6985194,473599,146124,154692,1,광주,0.91,0,7000640,0
27,5556999,32516604,6447713,530159,145010,0,1,광주,0.91,0,15233517,0
22,1691247,89336943,50438744,406386,65999,669108,1,경남,0.86,0,0,2
31,6217571,23734734,1610460,550290,139351,0,1,제주,1.04,0,4048328,0
29,4608998,15513658,5204032,452287,138267,0,1,강원,0.84,0,0,0
28,3021729,70295076,12283718,560225,111333,0,1,제주,1.04,0,0,0
39,5072545,46797311,11049473,425696,39009,257521,2,울산,0.94,0,0,0
30,2655089,12500991,9709831,565887,28497,0,1,광주,0.91,0,0,0
27,3448652,41887433,21374954,338672,98256,266580,1,경북,0.82,0,0,0
20,2416532,5147495,18468711,180000,90311,0,1,충남,0.87,0,0,0
25,4621530,57092272,8892097,623010,59801,0,1,세종,1.0,0,5261115,0
37,2250206,43453934,10484522,487159,124230,223620,1,울산,0.94,0,0,0
28,2983370,37289890,79664153,253360,69468,0,1,충남,0.87,0,0,0
38,4084385,43691164,17544882,361572,49297,0,1,전북,0.8,0,2729188,0
30,4786805,45301712,326586,672894,184217,0,2,세종,1.0,0,0,0
30,2142653,29942907,10326492,630453,137363,112542,1,서울,1.35,0,0,1
28,4216439,30053997,12336637,724600,100394,40922,1,경기,1.15,0,7371290,0
30,1999482,19855337,80290050,434782,64320,1180297,2,인천,1.08,0,0,2
20,1209854,30677469,10718716,374595,79682,0,1,울산,0.94,0,0,1
20,892464,24775901,10478385,209572,87132,0,1,충북,0.86,1,0,2
28,4366865,30913115,2074879,375408,88133,0,1,전남,0.78,0,0,0
31,3034020,12846504,18190622,625884,101147,0,1,부산,1.02,0,0,0
30,2423208,19093153,24466828,248259,65825,0,2,전남,0.78,0,0,0
28,3123635,26043026,14621189,433532,78568,207297,1,충남,0.87,0,0,0
25,3079519,9246372,15270950,815772,59813,71956,1,서울,1.35,0,0,0
33,3985082,11816485,14182573,197153,42263,98531,2,대전,0.98,0,0,0
31,1525171,38156302,29677888,463817,57815,0,1,대전,0.98,0,0,1
19,2918675,9721783,11472750,459493,87578,0,1,경남,0.86,0,0,0
28,3217423,16122359,11677003,432421,98141,139340,1,경남,0.86,0,0,0
33,1695593,38678006,18719831,180000,123446,0,1,전남,0.78,0,0,0
35,1685625,56320164,9556518,351254,126533,0,1,세종,1.0,0,14565508,1
25,2607305,18279549,7019509,180000,133832,0,1,세종,1.0,0,0,0
38,3061200,70573527,2778738,277991,100886,0,1,대전,0.98,0,0,0
32,3065839,72563286,11871350,460319,130098,0,1,전남,0.78,0,0,0
28,1323554,26651616,10691364,477777,40284,0,1,경기,1.15,1,0,1
32,2359118,27692615,31887531,493489,131592,0,2,대구,0.93,0,0,2
37,2573369,27461075,14659716,585892,112367,0,1,인천,1.08,0,0,0
23,3467750,28888846,31223248,265231,145659,0,4,세종,1.0,0,9437261,0
22,5208691,48423516,26337578,438678,25000,434391,1,대전,0.98,0,0,0
28,1173946,68138344,2463275,261067,144363,0,2,부산,1.02,0,7912079,2
20,3986974,10179078,4696509,456803,53101,0,2,광주,0.91,0,0,0
36,2907653,36278365,51004166,355896,147211,345136,1,경북,0.82,0,8004253,0
39,3823637,51104130,8148794,350245,78972,101036,1,강원,0.84,0,0,0
31,5078039,7411762,17589370,180000,121700,0,2,전남,0.78,0,7660008,0
39,2204360,9991635,12947514,181350,105904,0,2,경남,0.86,0,0,0
20,4577681,24222857,2163487,743776,144440,204551,1,경남,0.86,0,0,0
32,1778736,15711961,7483866,531766,116852,0,2,대전,0.98,0,7433548,1
28,3222022,11118316,5082983,339116,163002,0,1,경북,0.82,0,0,0
24,2747962,11111195,25227195,490902,83718,0,1,경남,0.86,0,0,0
25,3111303,11899601,7891188,674056,76658,0,1,제주,1.04,0,0,0
30,1993430,36520345,23998134,583225,88685,0,2,대전,0.98,0,12367948,1
32,3680327,5456378,4424051,445758,134607,1226153,1,부산,1.02,0,399583,0
22,6033004,32362742,574669,348750,132097,0,1,강원,0.84,0,0,0
31,2008209,23780576,15630058,485073,63871,0,1,경남,0.86,0,0,0
38,3309143,17417065,20114675,338223,79238,255834,1,경남,0.86,0,3032457,0
19,4406880,39379439,9897214,539793,118574,0,1,강원,0.84,0,0,0
37,2684630,40393201,18878160,490640,157349,322363,1,인천,1.08,0,0,0
31,5474553,18881717,3245705,543403,86099,0,2,울산,0.94,0,0,0
26,1284555,38791966,10079325,499206,57671,0,1,전북,0.8,1,0,2
34,2901230,64499449,28816175,180000,143591,223693,1,강원,0.84,0,0,0
31,1989902,9227170,62458614,374090,50372,355551,1,대전,0.98,0,2951974,1
35,3220625,18748709,15322303,589572,130458,0,1,대전,0.98,0,3600211,0
20,3053967,44871696,24937739,389200,39400,512864,1,경기,1.15,0,11691126,0
20,4009150,21302608,32667351,307595,106247,0,1,대구,0.93,0,0,0
32,2320013,19861158,16262115,543446,96777,0,1,충남,0.87,0,10045580,0
25,2274780,43329337,21231818,607273,83074,0,1,대구,0.93,0,5434681,1
24,3721077,14586540,51841394,180000,163263,229065,1,제주,1.04,0,0,0
27,5561865,45662393,25272629,659358,112383,0,2,경기,1.15,0,1074736,0
34,3997287,10871816,10444195,180000,103032,0,1,충북,0.86,0,0,0
22,6749908,24258026,49178514,377875,103011,0,1,세종,1.0,0,4089068,0
39,3872591,58380613,16650930,180000,81160,170374,1,경북,0.82,0,14645185,0
27,3813081,5790200,4171731,323188,172888,0,1,경남,0.86,0,0,0
22,4084656,11307233,11291913,389774,95290,0,1,강원,0.84,0,2372128,0
20,5783766,16928846,59518310,374673,173837,313757,1,충북,0.86,0,0,0
37,5192923,95110075,32339005,546893,80245,9162,1,충남,0.87,0,3624961,0
21,1912945,31040297,9931158,271505,112637,0,1,세종,1.0,0,2314131,0
27,4303341,7319010,41620298,564738,95703,66978,1,부산,1.02,0,0,0
33,3418647,99845321,12510592,383035,82558,0,1,울산,0.94,0,0,0
29,2805850,81886062,7299295,390068,103845,0,3,대구,0.93,0,0,0
24,1423021,29123528,32791055,615614,168946,0,1,울산,0.94,0,0,2
21,1572823,112356985,4383531,510478,153986,33643,1,충북,0.86,0,0,1
33,2607575,21252081,8185495,238371,113298,351639,1,부산,1.02,0,0,0
29,1041128,23394582,17110738,397437,62625,597821,1,대구,0.93,1,0,2
20,2630900,9318770,16470282,237660,118429,673025,1,전남,0.78,0,12277447,0
22,4146681,42787241,28116923,321226,91506,157111,1,광주,0.91,0,4179125,0
30,2375791,104805888,6494945,450616,78662,148548,1,부산,1.02,0,467251,0
22,3161449,54387471,14946960,413127,129953,0,1,전북,0.8,0,3960642,0
27,1178124,11936361,908731,204986,62776,572318,1,전북,0.8,1,0,2
21,2150058,14530727,1272763,353300,111675,0,1,경북,0.82,1,0,0
35,3794831,54504719,6735247,311265,123229,0,1,전북,0.8,0,0,0
32,1654138,18484190,32106795,486080,135943,0,2,제주,1.04,0,0,2
35,2207433,34280627,21185544,351634,63588,317541,1,강원,0.84,0,13474399,0
20,1768724,4006315,12329058,542738,168977,109059,3,대구,0.93,0,9050540,1
26,3796592,19749592,1849740,417164,117373,0,3,경북,0.82,0,738069,0
24,3272861,29049162,19453742,485471,109519,217736,1,대구,0.93,0,0,0
32,2985495,33529093,98056344,301846,63109,1043106,1,대구,0.93,0,0,0
36,2886315,51572036,13410598,207413,78237,134709,2,경북,0.82,0,0,0
23,3504195,74281785,4200472,327677,94534,284258,1,경북,0.82,0,6699588,0
35,1716302,64117846,14982041,344850,109550,0,1,대전,0.98,1,0,0
31,2464634,59287369,2283612,474568,118597,0,1,전북,0.8,0,0,0
36,2320621,52054800,8457140,504774,95511,0,1,경남,0.86,0,0,0
20,1749361,30504907,22627075,317081,156792,0,2,전남,0.78,1,0,1
39,2811043,37604495,62949364,547096,105392,0,2,서울,1.35,0,8716456,1
28,7398187,61301290,10825577,180000,114858,0,2,충남,0.87,0,6786041,0
24,2585883,48995396,4459357,447401,152498,282656,2,인천,1.08,0,0,0
22,3454569,12675688,24983927,180000,87763,0,1,경북,0.82,0,2751396,0
39,3726576,52823763,23057287,610536,66400,737402,1,경기,1.15,0,0,0
37,5569844,39806247,15628456,763138,97315,0,4,제주,1.04,0,0,0
21,2151859,36774722,18037257,376754,143323,0,3,부산,1.02,0,16794897,1
28,5425935,68207528,12173886,451997,112022,109106,2,울산,0.94,0,0,0
34,2862689,19408984,16647796,507426,135054,425127,2,부산,1.02,0,11898088,0
31,4187051,16000339,14822107,187966,60168,130506,1,전남,0.78,1,0,0
22,3564631,33350780,18807936,377978,52487,0,1,광주,0.91,0,0,0
26,1063509,16215949,13905261,415505,126870,372526,2,전북,0.8,1,10497294,2
26,2802084,6546490,8145696,549467,126521,0,1,경기,1.15,0,0,0
25,1924304,8723874,57487191,352115,77629,0,1,울산,0.94,1,0,1
39,3158838,125842530,13464522,341300,67796,123113,1,경남,0.86,0,32402449,0
23,2972795,28806679,1768042,291020,102143,0,1,경남,0.86,0,0,0
33,4154991,46974796,13831393,547144,109859,0,1,부산,1.02,0,6477359,0
38,2629497,35625750,13008977,643235,66340,191086,1,광주,0.91,0,10104264,0
35,2785776,72988626,7246417,180000,106593,0,1,광주,0.91,0,0,0
35,2031819,13767476,4696622,180000,56723,256089,1,강원,0.84,0,7500871,0
22,6414330,82888944,15917976,203779,85206,0,1,강원,0.84,0,5591873,0
21,1802940,28339565,21553339,444297,68317,0,1,경기,1.15,0,0,1
35,3280554,25536661,3893789,333973,102819,0,1,전북,0.8,0,0,0
34,2431858,82767477,19534138,463359,89080,0,1,부산,1.02,1,3188303,0
34,3032149,51237977,22795739,431634,157844,0,1,대전,0.98,0,0,0
27,1778874,27180926,3534832,360672,117759,627224,1,경북,0.82,0,0,2
29,1287697,9692295,11384977,561287,62254,0,1,충남,0.87,1,0,2
19,3818371,25688761,55154137,208951,140957,0,2,광주,0.91,0,0,0
25,2181022,31761777,23610485,486543,101047,0,1,경남,0.86,0,0,0
30,1251289,39757195,25056109,653094,135523,0,1,광주,0.91,0,0,2
21,3602191,12953929,23397927,180000,62245,0,1,강원,0.84,0,0,0
21,2095870,13362571,36844842,180000,130531,0,1,대구,0.93,0,19016891,0
19,4001086,8097330,8395215,490186,183224,497461,2,부산,1.02,0,0,0
23,2796712,14470412,2544277,552996,131480,277040,3,세종,1.0,0,56945994,1
39,2739354,52565904,10739225,381432,86772,0,1,강원,0.84,0,0,0
33,3119286,105993153,7993539,180000,146453,0,3,전남,0.78,0,0,0
38,1869348,28110286,10290511,182487,85136,1017565,1,광주,0.91,0,3917843,2
24,2138697,35520780,25136971,292882,124885,0,1,경남,0.86,0,31933116,0
31,2727469,12454830,7289962,447933,186614,0,1,충북,0.86,0,0,0
37,1864651,17684673,72154920,369976,94124,0,1,경기,1.15,0,9348314,1
26,2250463,60151223,1343640,402521,124604,252725,1,전북,0.8,1,13685459,0
32,2672378,6238169,35711443,359101,177763,0,1,강원,0.84,0,16510838,0
33,1635394,49869371,2941420,548404,143563,0,1,광주,0.91,0,0,1
36,2398298,51638753,26597592,239872,134755,0,1,울산,0.94,0,0,0
39,3185657,65464711,26515259,427425,41910,0,1,대전,0.98,0,0,0
31,2517642,39788529,11325184,579174,74329,0,1,충북,0.86,0,0,0
31,3622131,10461329,25808308,244276,137932,0,1,강원,0.84,0,182091,0
37,3903905,78625999,7109100,345084,98947,0,1,울산,0.94,0,3606187,0
33,8566615,23089798,5806551,438874,92266,0,1,대구,0.93,0,2259304,0
26,5002404,66778855,26186428,240458,150310,0,1,광주,0.91,0,0,0
32,1509083,58827343,10358307,295210,134264,123235,2,세종,1.0,0,6014152,2
30,2612328,38440378,57563933,325277,82341,0,1,세종,1.0,0,19132174,0
23,2719603,56131536,28170612,379763,137323,151700,1,대전,0.98,0,10729404,0
29,3905642,80745577,18529291,464748,73915,1865,3,강원,0.84,0,0,0
32,2041530,44156649,11406405,338953,55852,58563,1,부산,1.02,0,3075542,0
37,2427115,60124900,4983013,465644,122099,535496,1,세종,1.0,0,0,0
31,1786118,18785143,39913856,606379,69328,236395,1,인천,1.08,0,0,2
22,2354121,48446205,36639625,566313,66967,425108,1,세종,1.0,0,30829426,1
39,2392183,18509336,6581989,340535,70302,0,1,전남,0.78,0,11390843,0
31,1104775,37625475,3241947,386592,111699,0,1,전남,0.78,1,0,2
25,1831144,15482742,15506559,260332,135371,0,1,충남,0.87,0,0,0
34,4652537,23198655,13499745,392046,96020,0,3,전북,0.8,0,0,0
27,3736665,87223302,37313992,683663,71789,0,1,경기,1.15,0,28338820,0
26,1635821,29576839,12857543,614152,70747,1600000,1,대전,0.98,0,0,2
36,1374407,43644702,45673600,328252,53351,203521,2,충남,0.87,1,0,2
37,1555943,63735073,19503646,380140,130813,0,1,전남,0.78,0,0,1
30,5432023,33957305,49443636,211453,75427,0,2,강원,0.84,0,0,0
26,6105611,49820542,3231872,254391,114472,0,1,경북,0.82,0,0,0
37,2977770,65426055,18012151,357304,45724,0,1,대구,0.93,0,0,0
22,2113836,17237723,53168859,453765,156694,0,3,인천,1.08,0,619930,1
34,2292186,19496915,5187329,629141,113300,112513,1,경기,1.15,0,0,1
31,2509372,37391209,29130274,334578,51992,331185,2,강원,0.84,0,7422740,0
36,2913065,25677487,2116350,464723,86380,0,1,충남,0.87,0,0,0
27,5498325,56399559,4609718,180000,115248,0,2,대구,0.93,0,0,0
36,4599973,29431588,3317668,383970,74562,0,1,전남,0.78,0,5202629,0
19,4630540,76319986,4322448,284922,118699,425850,1,전북,0.8,0,20633541,0
34,3282122,84836683,28265224,210786,153136,0,1,광주,0.91,0,0,0
20,1857234,71568499,11996384,477994,140822,0,3,대구,0.93,0,674974,2
32,2190253,47625527,12637663,549883,105086,0,1,전북,0.8,0,13553700,0
23,3130685,15444245,6570710,395878,157477,0,1,충남,0.87,0,0,0
39,994675,31205095,18440233,595024,118916,0,2,인천,1.08,1,0,2
35,3475903,48145636,44393646,305240,104341,0,1,대구,0.93,0,5731775,0
21,4311754,25301709,4615023,739291,106805,0,1,세종,1.0,0,0,0
37,3856038,37993370,147174584,180000,113366,349464,1,세종,1.0,0,0,0
24,3790027,74138630,15266345,468030,127263,0,1,인천,1.08,0,6804478,0
30,1367029,13576068,7249757,577920,79844,0,1,제주,1.04,0,1644364,2
20,2130579,46174252,3820382,417038,147947,0,1,광주,0.91,1,0,0
21,1554519,41936395,20823389,578116,153689,0,1,광주,0.91,0,0,2
24,2856107,32383998,23416611,220827,200055,0,1,경기,1.15,0,0,0
30,3979337,17246016,4299107,363081,46241,0,1,경북,0.82,0,7629915,0
30,3558498,27000347,42242462,373928,111919,837152,1,부산,1.02,0,11128729,0
36,1760630,44228375,27083618,427866,83119,179955,1,제주,1.04,0,0,1
22,1901916,9429599,39840763,188574,133007,469255,1,세종,1.0,0,31305218,1
34,1867991,69714030,36497079,284024,149176,0,1,경북,0.82,1,0,0
19,3799255,29117491,4188722,426715,112218,0,1,부산,1.02,0,0,0
25,1894669,28075993,47733933,459280,101474,897962,1,인천,1.08,0,0,2
22,3610898,48242746,22838630,476040,88804,206778,1,전남,0.78,0,9138749,0
21,1589746,85493643,19983487,347678,99024,0,1,전남,0.78,0,0,1
31,3989353,27685185,11430785,431767,120299,0,2,강원,0.84,0,7945160,0
37,2085669,14498808,57099539,707196,131294,0,1,서울,1.35,0,0,2
33,3157443,99397071,49184065,565730,163958,0,2,제주,1.04,0,958019,0
36,2937505,40542909,21905503,180000,103181,310563,1,광주,0.91,0,4090177,0
31,5023989,122282530,22108995,474264,139729,85764,1,경남,0.86,0,10405580,0
20,3384674,77341801,61228137,388113,75922,0,3,경북,0.82,0,6511202,0
26,2357326,14717682,289974,349509,62794,0,2,경북,0.82,0,0,0
36,3560021,34733552,44607080,271168,143540,0,1,충남,0.87,0,8928538,0
19,7662814,1235258,15518512,230087,122893,0,1,충남,0.87,0,5340418,0
21,4192908,15380689,45870857,180000,89574,0,1,강원,0.84,0,3239667,0
36,2973381,15921588,9816071,732534,87090,0,1,서울,1.35,0,14967696,0
20,2131206,16663840,21418731,494579,93015,0,1,광주,0.91,0,0,1
39,2339764,16528321,18502467,331050,114882,483616,1,전북,0.8,0,4629505,0
34,4085886,19187348,21617510,425681,112341,0,1,전남,0.78,0,0,0
32,1071287,19457772,11964558,512643,57563,0,1,강원,0.84,1,0,2
30,3053528,30797923,8610160,180000,62872,264593,1,전북,0.8,0,0,0
20,5659399,5731735,37339779,604680,124265,0,1,서울,1.35,0,0,0
27,1548876,67286863,28601498,360410,130954,0,1,울산,0.94,1,18236828,1
35,1917678,25408304,16244452,500738,84217,740095,2,세종,1.0,0,8866257,2
37,7780465,44328618,22845465,390520,59039,0,1,경남,0.86,0,0,0
28,6507754,16946768,60454119,461763,112578,0,3,대전,0.98,0,0,0
36,3783492,32969383,19366783,232792,35164,128448,2,부산,1.02,0,2719409,0
35,5278893,30911746,1322254,635738,97895,93778,2,대전,0.98,0,11555532,0
20,2719207,68203927,26320871,392160,134537,0,1,인천,1.08,0,0,0
32,4164753,27846310,4183466,369563,99849,0,2,강원,0.84,0,0,0
31,2542174,27263294,19202379,180000,54045,0,3,충북,0.86,0,8285494,0
30,1702867,14567437,28583271,304028,159870,0,2,전남,0.78,0,0,1
35,9000000,9744713,16218201,458775,113078,0,1,제주,1.04,0,4488322,0
37,1665841,48450754,38426399,464403,122589,0,1,경기,1.15,0,0,2
30,3466313,39871409,31794422,283699,141192,0,1,대구,0.93,0,0,0
25,3448946,32923683,43934298,221263,105204,28047,1,대전,0.98,0,0,0
39,1619603,66174372,63969208,414929,100818,0,1,대구,0.93,1,0,2
39,2934618,34500062,44970146,180000,150985,362719,2,경북,0.82,0,9903087,0
33,2947815,25326839,850133,614775,85118,0,1,인천,1.08,0,6440575,0
32,3237038,36643232,14022906,839421,151714,0,1,서울,1.35,0,0,1
21,3748985,23400930,5762840,674868,68472,789972,2,경북,0.82,0,0,0
27,3047619,9649113,30701902,290326,87381,0,1,제주,1.04,0,12124681,0
23,2961649,60454784,16069256,531845,122634,84956,1,부산,1.02,0,0,0
29,1728172,17160307,8003718,371049,161552,0,2,대전,0.98,0,0,1
36,7250171,35372502,10650529,617204,117160,0,2,세종,1.0,0,0,0
23,3840076,16396771,12053108,502570,62995,0,1,세종,1.0,0,0,0
39,3336664,81929508,34616118,390497,137767,0,1,제주,1.04,0,20122319,0
21,2331754,16964762,2606566,300366,82220,624531,1,광주,0.91,0,0,0
21,1980972,75495637,11084547,565765,141857,0,1,서울,1.35,0,0,1
39,4414682,20011465,30933947,298177,120742,104098,2,울산,0.94,0,0,0
21,2847384,46259842,35078703,331883,55938,0,2,강원,0.84,0,4989682,0
34,3983653,31573837,26229499,429081,124609,0,1,세종,1.0,0,0,0
35,1705259,11839277,29581274,344849,68781,0,1,세종,1.0,0,0,1
25,5931571,74665661,18239534,286238,156244,232365,1,경남,0.86,0,0,0
20,4493958,12731500,20225576,416919,52118,305861,1,전남,0.78,0,0,0
25,2945518,20441369,1670931,528827,104880,0,1,대구,0.93,0,0,0
20,3729300,33971836,22878658,279083,76905,0,1,광주,0.91,0,0,0
33,4194497,15560125,6513085,390465,158520,0,2,충남,0.87,0,0,0
37,1716419,22583662,27117565,264930,55815,432986,1,광주,0.91,0,23556545,1
39,6275211,32651493,13676121,770616,192248,0,1,울산,0.94,0,40862855,0
35,3754458,10937655,54289936,288323,101116,28254,1,인천,1.08,0,0,0
35,2253259,40311078,20503464,436440,90709,58015,2,대구,0.93,0,0,0
37,1903334,20335179,5424145,426865,134641,0,3,전북,0.8,0,0,1
35,2844353,49557527,3690965,289304,106841,592967,1,경북,0.82,1,0,0
32,3339897,65371101,5958857,240326,77408,217628,1,전남,0.78,0,5494653,0
39,3753392,60633206,16899880,394143,84818,0,2,대전,0.98,0,6018017,0
25,1524306,53516785,51482415,303299,96360,0,1,인천,1.08,1,3539709,1
27,1981713,23157053,12585754,511640,89504,625466,1,인천,1.08,0,27085492,1
38,3795618,14670029,22157194,275321,138382,0,1,광주,0.91,0,0,0
25,2801630,60020561,4096656,482830,115010,0,2,세종,1.0,0,5258678,0
25,3021684,15746229,25048673,180000,125116,0,1,경남,0.86,0,0,0
22,8476120,25713563,13094031,273002,94266,942767,1,경남,0.86,0,10358497,0
24,4431957,11134317,32492030,522559,142252,162881,1,서울,1.35,0,0,0
31,1616062,15521054,42818696,438299,83314,703112,1,전북,0.8,1,0,2
37,9000000,40679980,18857369,180000,79323,0,1,대전,0.98,0,13021679,0
21,3598469,28379658,4871576,608189,94614,0,2,부산,1.02,0,0,0
33,3211107,13023531,17255342,454528,158341,129336,2,강원,0.84,0,1919014,0
35,2277509,23302771,26893522,347733,99542,107169,1,서울,1.35,0,8807656,0
37,2510657,101394890,32780603,477511,92981,0,1,대전,0.98,0,296589,0
34,1264766,46589960,15973850,242087,116126,172465,2,강원,0.84,0,1663512,2
22,4284585,14127144,48174959,432316,105888,87758,2,대구,0.93,0,772420,0
29,885078,24244575,29800755,438665,70860,141631,1,충북,0.86,1,5080143,2
38,4496584,43065415,18242737,517864,69334,0,1,울산,0.94,0,4793968,0
38,2994090,32581422,13606693,266320,133374,362637,1,전남,0.78,0,0,0
31,3222659,75845724,6088526,561134,70844,0,1,부산,1.02,0,8049937,0
39,2994938,54565395,17285728,813009,150651,558579,1,서울,1.35,0,0,1
33,5535343,53627035,2508076,351214,92133,566397,1,강원,0.84,0,0,0
20,5130493,51612723,14477809,390313,29150,181147,1,대구,0.93,0,0,0
